MONTH,DAY,DAY_OF_WEEK,AIRLINE_x,airline_name,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DISTANCE,DEPARTURE_DELAY,delayed,HOUR
5,9,6,US,US Airways Inc.,LAX,PHL,620,2402,-10.0,0,6
7,13,1,UA,United Air Lines Inc.,EWR,MCO,1459,937,117.0,1,14
12,31,4,AS,Alaska Airlines Inc.,SEA,SAT,1130,1774,20.0,1,11
5,4,1,UA,United Air Lines Inc.,EWR,ORD,700,719,1.0,0,7
3,23,1,OO,Skywest Airlines Inc.,SMF,SFO,905,86,26.0,1,9
1,9,5,US,US Airways Inc.,DCA,CLT,1530,331,-1.0,0,15
1,20,2,DL,Delta Air Lines Inc.,MSP,DEN,1425,680,1.0,0,14
2,19,4,EV,Atlantic Southeast Airlines,EWR,DCA,1935,199,26.0,1,19
10,3,6,B6,JetBlue Airways,12478,11697,1905,1069,52.0,1,19
9,2,3,DL,Delta Air Lines Inc.,ECP,ATL,1441,240,-5.0,0,14
6,26,5,OO,Skywest Airlines Inc.,CDC,SLC,1815,221,-5.0,0,18
7,6,1,OO,Skywest Airlines Inc.,LWS,SLC,525,461,-2.0,0,5
3,11,3,WN,Southwest Airlines Co.,ATL,MDW,940,591,0.0,0,9
3,22,7,DL,Delta Air Lines Inc.,ATL,EWR,1915,746,8.0,0,19
6,6,6,DL,Delta Air Lines Inc.,MCO,JFK,1415,944,-1.0,0,14
12,31,4,WN,Southwest Airlines Co.,MCI,LAS,1335,1139,6.0,0,13
4,14,2,EV,Atlantic Southeast Airlines,EWR,PVD,1458,160,16.0,1,14
7,18,6,DL,Delta Air Lines Inc.,ATL,MCO,2200,404,39.0,1,22
6,29,1,WN,Southwest Airlines Co.,LAX,MKE,1850,1756,-6.0,0,18
5,2,6,MQ,American Eagle Airlines Inc.,CWA,ORD,659,212,-7.0,0,6
3,30,1,DL,Delta Air Lines Inc.,ATL,MCI,1925,692,-2.0,0,19
6,15,1,HA,Hawaiian Airlines Inc.,LIH,HNL,1336,102,-6.0,0,13
7,7,2,DL,Delta Air Lines Inc.,PIT,MSP,2009,726,35.0,1,20
12,27,7,EV,Atlantic Southeast Airlines,BTV,DTW,1645,537,2.0,0,16
4,13,1,EV,Atlantic Southeast Airlines,ATL,CRW,950,363,-1.0,0,9
8,17,1,NK,Spirit Air Lines,DEN,SAN,710,853,-4.0,0,7
10,29,4,WN,Southwest Airlines Co.,15304,11697,2125,197,-4.0,0,21
6,19,5,AA,American Airlines Inc.,FLL,ORD,1653,1182,2.0,0,16
6,18,4,DL,Delta Air Lines Inc.,MSP,PDX,1435,1426,-5.0,0,14
11,19,4,OO,Skywest Airlines Inc.,RAP,DEN,1657,300,-10.0,0,16
1,13,2,OO,Skywest Airlines Inc.,SLC,DEN,1059,391,12.0,0,10
7,6,1,AS,Alaska Airlines Inc.,LAX,PDX,1455,834,-5.0,0,14
8,7,5,DL,Delta Air Lines Inc.,ATL,MIA,1109,594,-2.0,0,11
7,3,5,WN,Southwest Airlines Co.,HOU,MCO,620,849,-3.0,0,6
1,13,2,WN,Southwest Airlines Co.,HOU,MCO,1040,849,-4.0,0,10
12,16,3,EV,Atlantic Southeast Airlines,IAH,SAV,1334,851,-6.0,0,13
7,20,1,WN,Southwest Airlines Co.,DEN,BWI,530,1491,0.0,0,5
12,20,7,DL,Delta Air Lines Inc.,IND,ATL,1640,432,0.0,0,16
3,19,4,AA,American Airlines Inc.,ORD,MIA,1345,1197,-1.0,0,13
3,18,3,WN,Southwest Airlines Co.,BUF,BWI,1150,281,7.0,0,11
12,21,1,OO,Skywest Airlines Inc.,SLC,ABQ,1528,493,3.0,0,15
7,25,6,EV,Atlantic Southeast Airlines,CLT,ORD,835,599,25.0,1,8
2,1,7,UA,United Air Lines Inc.,MCO,IAH,1643,854,-2.0,0,16
3,1,7,EV,Atlantic Southeast Airlines,ORD,STL,1440,258,49.0,1,14
11,26,4,AA,American Airlines Inc.,CLT,EWR,745,529,5.0,0,7
11,20,5,B6,JetBlue Airways,SAN,BOS,2155,2588,1.0,0,21
7,25,6,WN,Southwest Airlines Co.,DAL,DEN,1440,651,6.0,0,14
10,2,5,AA,American Airlines Inc.,15016,11298,1242,550,-6.0,0,12
12,17,4,OO,Skywest Airlines Inc.,INL,HIB,545,86,0.0,0,5
10,10,6,UA,United Air Lines Inc.,13930,14747,1224,1721,26.0,1,12
7,6,1,WN,Southwest Airlines Co.,SAN,OAK,1035,446,6.0,0,10
5,15,5,EV,Atlantic Southeast Airlines,DFW,SPS,1335,113,-4.0,0,13
11,6,5,UA,United Air Lines Inc.,PHL,IAH,1752,1325,36.0,1,17
9,24,4,OO,Skywest Airlines Inc.,LAX,SAN,1637,109,92.0,1,16
1,21,3,F9,Frontier Airlines Inc.,DEN,MCI,1935,533,34.0,1,19
1,7,3,WN,Southwest Airlines Co.,BWI,DTW,850,409,25.0,1,8
6,18,4,OO,Skywest Airlines Inc.,STL,SFO,701,1735,-3.0,0,7
7,26,7,OO,Skywest Airlines Inc.,EKO,SLC,1405,200,-12.0,0,14
4,13,1,US,US Airways Inc.,LAS,PHL,2230,2176,-5.0,0,22
8,4,2,EV,Atlantic Southeast Airlines,EWR,MEM,818,946,22.0,1,8
2,5,4,EV,Atlantic Southeast Airlines,FSD,ORD,1028,462,-2.0,0,10
2,15,7,OO,Skywest Airlines Inc.,MFR,SFO,600,329,-4.0,0,6
11,29,7,EV,Atlantic Southeast Airlines,DFW,TYR,1701,102,8.0,0,17
11,26,4,DL,Delta Air Lines Inc.,JFK,LAX,1545,2475,-6.0,0,15
4,26,7,WN,Southwest Airlines Co.,PIT,TPA,1015,873,-5.0,0,10
12,5,6,EV,Atlantic Southeast Airlines,EWR,CMH,823,463,-5.0,0,8
1,14,3,WN,Southwest Airlines Co.,OAK,LAX,1720,337,-2.0,0,17
7,21,2,MQ,American Eagle Airlines Inc.,HSV,DFW,914,603,-5.0,0,9
4,2,4,UA,United Air Lines Inc.,SFO,LAX,1520,337,-3.0,0,15
2,24,2,US,US Airways Inc.,PHX,SEA,1125,1107,15.0,0,11
10,25,7,AA,American Airlines Inc.,11057,12953,1830,544,-1.0,0,18
4,7,2,MQ,American Eagle Airlines Inc.,AEX,DFW,1755,285,-7.0,0,17
11,8,7,MQ,American Eagle Airlines Inc.,CMI,ORD,620,135,-2.0,0,6
10,31,6,OO,Skywest Airlines Inc.,12389,11292,605,576,-3.0,0,6
2,25,3,AA,American Airlines Inc.,ORD,PDX,1600,1739,6.0,0,16
2,25,3,MQ,American Eagle Airlines Inc.,AZO,ORD,1121,122,-4.0,0,11
11,1,7,EV,Atlantic Southeast Airlines,GSP,IAH,1500,837,-10.0,0,15
7,16,4,OO,Skywest Airlines Inc.,DEN,MAF,1001,563,-4.0,0,10
6,21,7,US,US Airways Inc.,PHX,ATL,2340,1587,0.0,0,23
3,17,2,AA,American Airlines Inc.,SJU,DFW,730,2165,-4.0,0,7
10,16,5,HA,Hawaiian Airlines Inc.,12173,12402,606,216,-8.0,0,6
5,10,7,MQ,American Eagle Airlines Inc.,JFK,CLE,1455,425,-6.0,0,14
8,9,7,B6,JetBlue Airways,AUS,MCO,1454,994,-10.0,0,14
11,29,7,B6,JetBlue Airways,BOS,FLL,2140,1237,-10.0,0,21
1,30,5,US,US Airways Inc.,MSY,CLT,715,651,-9.0,0,7
1,11,7,EV,Atlantic Southeast Airlines,DFW,SHV,1100,190,69.0,1,11
11,21,6,AA,American Airlines Inc.,BOS,MIA,1700,1258,0.0,0,17
3,20,5,UA,United Air Lines Inc.,SFO,JFK,1643,2586,18.0,1,16
8,27,4,DL,Delta Air Lines Inc.,ELP,ATL,1135,1282,-7.0,0,11
6,4,4,OO,Skywest Airlines Inc.,MSP,MBS,1951,463,-5.0,0,19
6,12,5,AA,American Airlines Inc.,DEN,MIA,946,1709,30.0,1,9
8,17,1,MQ,American Eagle Airlines Inc.,DFW,COU,2010,489,7.0,0,20
7,15,3,OO,Skywest Airlines Inc.,MSO,DEN,821,679,-4.0,0,8
10,19,1,HA,Hawaiian Airlines Inc.,12173,12982,1420,102,0.0,0,14
6,7,7,WN,Southwest Airlines Co.,MSY,STL,545,604,5.0,0,5
8,10,1,OO,Skywest Airlines Inc.,LAX,SJC,610,308,-7.0,0,6
6,14,7,WN,Southwest Airlines Co.,DEN,SJC,2115,948,58.0,1,21
10,21,3,OO,Skywest Airlines Inc.,12156,14869,1754,402,-6.0,0,17
9,22,2,MQ,American Eagle Airlines Inc.,GRK,DFW,1826,134,-9.0,0,18
7,21,2,DL,Delta Air Lines Inc.,DTW,STL,1219,440,-5.0,0,12
3,10,2,MQ,American Eagle Airlines Inc.,SPS,DFW,1355,113,18.0,1,13
1,3,6,DL,Delta Air Lines Inc.,MSP,LGA,1735,1020,27.0,1,17
4,22,3,AA,American Airlines Inc.,DFW,SJC,905,1438,4.0,0,9
12,1,2,AA,American Airlines Inc.,DFW,PIT,825,1067,15.0,0,8
9,30,3,WN,Southwest Airlines Co.,BUR,LAS,1235,223,-3.0,0,12
10,8,4,DL,Delta Air Lines Inc.,14869,11292,1356,391,-3.0,0,13
11,26,4,B6,JetBlue Airways,JAX,JFK,1813,828,-7.0,0,18
4,21,2,DL,Delta Air Lines Inc.,DTW,BOS,725,632,7.0,0,7
11,12,4,WN,Southwest Airlines Co.,LAX,SFO,610,337,-1.0,0,6
9,30,3,DL,Delta Air Lines Inc.,ATL,GSP,1456,153,1.0,0,14
10,8,4,DL,Delta Air Lines Inc.,10397,11433,1346,594,49.0,1,13
3,25,3,WN,Southwest Airlines Co.,PWM,BWI,1750,452,18.0,1,17
3,17,2,B6,JetBlue Airways,LGB,SEA,1337,965,-9.0,0,13
2,8,7,WN,Southwest Airlines Co.,PHX,ELP,1500,347,20.0,1,15
8,28,5,AA,American Airlines Inc.,BOS,DCA,1800,399,-8.0,0,18
10,26,1,AA,American Airlines Inc.,11057,12266,1455,912,-2.0,0,14
12,10,4,UA,United Air Lines Inc.,EWR,SEA,831,2402,-3.0,0,8
7,3,5,WN,Southwest Airlines Co.,MDW,SFO,2020,1855,-2.0,0,20
5,24,7,DL,Delta Air Lines Inc.,JFK,CHS,810,636,0.0,0,8
11,9,1,WN,Southwest Airlines Co.,TPA,FLL,555,197,6.0,0,5
2,17,2,DL,Delta Air Lines Inc.,MSN,ATL,1105,707,34.0,1,11
1,20,2,DL,Delta Air Lines Inc.,ATL,CAE,1357,192,-3.0,0,13
8,9,7,EV,Atlantic Southeast Airlines,BNA,IAH,1433,657,-7.0,0,14
9,29,2,DL,Delta Air Lines Inc.,LAS,ATL,820,1747,-2.0,0,8
9,8,2,HA,Hawaiian Airlines Inc.,ITO,HNL,1450,216,14.0,0,14
9,1,2,B6,JetBlue Airways,PHL,BOS,1020,280,90.0,1,10
5,8,5,WN,Southwest Airlines Co.,BOS,BWI,610,369,-2.0,0,6
12,3,4,AA,American Airlines Inc.,PHX,LAS,1125,255,-8.0,0,11
1,8,4,OO,Skywest Airlines Inc.,GRR,CVG,715,268,-4.0,0,7
7,11,6,EV,Atlantic Southeast Airlines,RDU,ORD,1345,646,-3.0,0,13
1,15,4,EV,Atlantic Southeast Airlines,IAH,MEM,741,468,-10.0,0,7
1,7,3,OO,Skywest Airlines Inc.,ONT,SFO,530,363,16.0,1,5
2,27,5,DL,Delta Air Lines Inc.,BNA,ATL,525,214,-3.0,0,5
1,25,7,AA,American Airlines Inc.,MIA,STT,1855,1107,-5.0,0,18
12,19,6,UA,United Air Lines Inc.,IAD,SFO,1952,2419,18.0,1,19
12,7,1,UA,United Air Lines Inc.,SEA,IAH,1402,1874,69.0,1,14
8,12,3,WN,Southwest Airlines Co.,SAN,BWI,1315,2295,-2.0,0,13
7,7,2,DL,Delta Air Lines Inc.,RDU,ATL,1716,356,5.0,0,17
3,26,4,WN,Southwest Airlines Co.,ATL,CAK,1025,528,-6.0,0,10
10,25,7,B6,JetBlue Airways,13796,12954,905,353,-4.0,0,9
7,30,4,WN,Southwest Airlines Co.,IAD,DEN,1640,1452,-1.0,0,16
11,3,2,WN,Southwest Airlines Co.,LAS,MAF,1550,795,3.0,0,15
2,19,4,UA,United Air Lines Inc.,SEA,IAH,1206,1874,35.0,1,12
9,13,7,WN,Southwest Airlines Co.,BWI,ATL,825,577,-3.0,0,8
4,8,3,US,US Airways Inc.,RDU,CLT,1605,130,-2.0,0,16
6,22,1,AA,American Airlines Inc.,DFW,SNA,1715,1205,-3.0,0,17
9,19,6,B6,JetBlue Airways,MCO,SJU,929,1189,-4.0,0,9
4,17,5,UA,United Air Lines Inc.,MCO,EWR,1211,937,188.0,1,12
7,17,5,WN,Southwest Airlines Co.,FLL,BWI,1735,925,-1.0,0,17
5,15,5,MQ,American Eagle Airlines Inc.,ORD,MQT,1820,303,0.0,0,18
5,4,1,EV,Atlantic Southeast Airlines,GRK,ATL,615,803,-3.0,0,6
9,26,6,EV,Atlantic Southeast Airlines,LBB,IAH,1642,458,-8.0,0,16
6,10,3,WN,Southwest Airlines Co.,MKE,MCO,615,1066,-3.0,0,6
6,14,7,EV,Atlantic Southeast Airlines,ATL,MLU,1954,448,-5.0,0,19
8,27,4,AA,American Airlines Inc.,SMF,PHX,1613,647,30.0,1,16
9,1,2,DL,Delta Air Lines Inc.,PVD,DTW,715,615,-9.0,0,7
1,12,1,DL,Delta Air Lines Inc.,TPA,JFK,1510,1005,-5.0,0,15
11,6,5,WN,Southwest Airlines Co.,OAK,BOI,1925,512,0.0,0,19
4,18,6,AA,American Airlines Inc.,DFW,LAS,1035,1055,11.0,0,10
1,25,7,OO,Skywest Airlines Inc.,FSD,MSP,1730,196,17.0,1,17
6,13,6,UA,United Air Lines Inc.,SFO,FLL,2230,2584,4.0,0,22
12,14,1,NK,Spirit Air Lines,DFW,PHL,1552,1303,0.0,0,15
9,30,3,WN,Southwest Airlines Co.,BUF,BWI,1200,281,-3.0,0,12
1,29,4,B6,JetBlue Airways,JFK,BTV,1635,266,9.0,0,16
8,11,2,AA,American Airlines Inc.,DFW,BWI,2030,1217,14.0,0,20
6,10,3,OO,Skywest Airlines Inc.,ASE,LAX,949,737,85.0,1,9
9,6,7,OO,Skywest Airlines Inc.,MOT,MSP,1700,449,12.0,0,17
2,19,4,EV,Atlantic Southeast Airlines,ORD,CMH,1204,296,-7.0,0,12
5,27,3,US,US Airways Inc.,TPA,CLT,830,507,-4.0,0,8
5,25,1,US,US Airways Inc.,CLT,DFW,2015,936,-1.0,0,20
10,8,4,WN,Southwest Airlines Co.,14771,14908,1850,372,-2.0,0,18
8,15,6,OO,Skywest Airlines Inc.,ABQ,IAH,1714,744,4.0,0,17
3,8,7,DL,Delta Air Lines Inc.,ATL,BOS,1245,946,-2.0,0,12
1,29,4,B6,JetBlue Airways,MCO,DCA,1142,759,32.0,1,11
3,30,1,DL,Delta Air Lines Inc.,ATL,STL,1000,484,4.0,0,10
10,15,4,WN,Southwest Airlines Co.,13796,14679,2100,446,8.0,0,21
10,30,5,DL,Delta Air Lines Inc.,11433,13204,1520,957,-7.0,0,15
8,9,7,DL,Delta Air Lines Inc.,JFK,LAS,1507,2248,15.0,0,15
7,15,3,UA,United Air Lines Inc.,SAN,SFO,1314,447,29.0,1,13
7,4,6,WN,Southwest Airlines Co.,OAK,SAN,1340,446,-1.0,0,13
7,19,7,DL,Delta Air Lines Inc.,MSP,PDX,1440,1426,-3.0,0,14
11,12,4,WN,Southwest Airlines Co.,LAS,SAT,1030,1069,1.0,0,10
1,6,2,US,US Airways Inc.,DFW,CLT,1555,936,-5.0,0,15
5,23,6,AA,American Airlines Inc.,ORF,DFW,1515,1212,-8.0,0,15
7,10,5,WN,Southwest Airlines Co.,MDW,DSM,1200,306,-6.0,0,12
7,23,4,AA,American Airlines Inc.,LAX,IND,1105,1814,9.0,0,11
6,10,3,WN,Southwest Airlines Co.,PHX,SMF,2225,647,85.0,1,22
1,31,6,DL,Delta Air Lines Inc.,SAT,ATL,745,874,-4.0,0,7
7,28,2,DL,Delta Air Lines Inc.,ATL,CLE,2040,554,-5.0,0,20
12,12,6,WN,Southwest Airlines Co.,MCI,FLL,705,1242,-5.0,0,7
9,13,7,UA,United Air Lines Inc.,EWR,BOS,815,200,-5.0,0,8
2,8,7,AA,American Airlines Inc.,SNA,PHX,1625,338,-3.0,0,16
5,2,6,WN,Southwest Airlines Co.,OAK,LAX,1110,337,-4.0,0,11
12,20,7,OO,Skywest Airlines Inc.,BUR,SFO,1023,326,56.0,1,10
7,7,2,OO,Skywest Airlines Inc.,MOT,MSP,630,449,-12.0,0,6
6,14,7,DL,Delta Air Lines Inc.,DCA,ATL,1700,547,103.0,1,17
7,2,4,DL,Delta Air Lines Inc.,GSO,ATL,1402,306,-4.0,0,14
8,15,6,B6,JetBlue Airways,JFK,MCO,710,944,-3.0,0,7
8,27,4,DL,Delta Air Lines Inc.,JFK,SJU,900,1598,-7.0,0,9
1,31,6,AA,American Airlines Inc.,LAX,HNL,1850,2556,-5.0,0,18
1,12,1,WN,Southwest Airlines Co.,LAX,SLC,1650,590,21.0,1,16
7,9,4,UA,United Air Lines Inc.,ORD,BOS,2059,867,0.0,0,20
8,26,3,DL,Delta Air Lines Inc.,ATL,MOB,2314,302,-7.0,0,23
3,22,7,UA,United Air Lines Inc.,ORD,MSP,845,334,-2.0,0,8
1,27,2,DL,Delta Air Lines Inc.,PIT,ATL,1326,526,3.0,0,13
11,7,6,MQ,American Eagle Airlines Inc.,XNA,DFW,500,280,-7.0,0,5
11,27,5,EV,Atlantic Southeast Airlines,OAJ,ATL,1054,399,213.0,1,10
4,21,2,DL,Delta Air Lines Inc.,PBI,LGA,1203,1035,-3.0,0,12
12,8,2,EV,Atlantic Southeast Airlines,LCH,IAH,1409,127,-2.0,0,14
3,24,2,AA,American Airlines Inc.,FLL,ORD,1155,1182,-4.0,0,11
1,23,5,US,US Airways Inc.,ORD,CLT,1039,599,-5.0,0,10
1,9,5,MQ,American Eagle Airlines Inc.,MEM,MIA,700,859,-4.0,0,7
8,11,2,DL,Delta Air Lines Inc.,AGS,ATL,630,143,-3.0,0,6
9,28,1,AA,American Airlines Inc.,PHX,DEN,2155,602,-5.0,0,21
10,30,5,UA,United Air Lines Inc.,12266,13930,1126,925,-4.0,0,11
3,24,2,WN,Southwest Airlines Co.,STL,BOS,2040,1047,23.0,1,20
6,14,7,WN,Southwest Airlines Co.,LGA,MDW,1110,725,-2.0,0,11
7,11,6,OO,Skywest Airlines Inc.,ACV,SFO,1109,250,44.0,1,11
7,10,5,B6,JetBlue Airways,LGB,JFK,1032,2465,-6.0,0,10
6,4,4,MQ,American Eagle Airlines Inc.,SJT,DFW,1224,229,-6.0,0,12
9,23,3,B6,JetBlue Airways,JFK,MCO,1558,944,-3.0,0,15
1,12,1,DL,Delta Air Lines Inc.,CHS,ATL,1245,259,16.0,1,12
8,24,1,WN,Southwest Airlines Co.,LAX,MCI,1235,1363,-4.0,0,12
10,26,1,DL,Delta Air Lines Inc.,14869,12892,1100,590,8.0,0,11
10,13,2,UA,United Air Lines Inc.,12173,14771,2055,2398,4.0,0,20
1,19,1,UA,United Air Lines Inc.,CLE,IAH,550,1091,-4.0,0,5
5,18,1,EV,Atlantic Southeast Airlines,EWR,IND,920,645,8.0,0,9
10,21,3,AS,Alaska Airlines Inc.,10551,10299,1330,399,-5.0,0,13
9,28,1,EV,Atlantic Southeast Airlines,AEX,IAH,540,190,-8.0,0,5
3,28,6,US,US Airways Inc.,CLE,PHX,738,1737,-7.0,0,7
7,6,1,OO,Skywest Airlines Inc.,ORD,LIT,1945,552,9.0,0,19
11,3,2,AA,American Airlines Inc.,PHX,SJC,1740,621,-8.0,0,17
12,26,6,AA,American Airlines Inc.,ABQ,DFW,800,569,-3.0,0,8
2,18,3,WN,Southwest Airlines Co.,PDX,SAN,1000,933,-3.0,0,10
2,20,5,EV,Atlantic Southeast Airlines,ATL,MLU,1616,448,95.0,1,16
3,3,2,DL,Delta Air Lines Inc.,MIA,JFK,1210,1089,-5.0,0,12
12,16,3,WN,Southwest Airlines Co.,DAL,OAK,2105,1468,11.0,0,21
1,2,5,DL,Delta Air Lines Inc.,SRQ,ATL,1511,444,16.0,1,15
8,7,5,WN,Southwest Airlines Co.,LAS,TUS,1930,365,12.0,0,19
11,4,3,DL,Delta Air Lines Inc.,ATL,MKE,1513,669,-1.0,0,15
11,28,6,EV,Atlantic Southeast Airlines,EWR,PWM,1205,284,-8.0,0,12
4,6,1,UA,United Air Lines Inc.,KOA,LAX,1352,2504,9.0,0,13
7,19,7,OO,Skywest Airlines Inc.,DEN,EUG,1132,996,-6.0,0,11
11,19,4,DL,Delta Air Lines Inc.,MIA,ATL,1900,594,-6.0,0,19
4,6,1,AA,American Airlines Inc.,ONT,DFW,740,1188,-6.0,0,7
2,7,6,OO,Skywest Airlines Inc.,SEA,SFO,1133,679,-6.0,0,11
6,8,1,WN,Southwest Airlines Co.,BNA,PHL,1330,675,42.0,1,13
7,26,7,AA,American Airlines Inc.,CLT,LGA,1425,544,-4.0,0,14
12,14,1,DL,Delta Air Lines Inc.,LAX,MSY,1650,1670,185.0,1,16
6,2,2,DL,Delta Air Lines Inc.,LAX,ATL,2310,1947,-1.0,0,23
6,13,6,OO,Skywest Airlines Inc.,SJC,LAX,1450,308,49.0,1,14
2,19,4,HA,Hawaiian Airlines Inc.,KOA,HNL,843,163,-1.0,0,8
6,15,1,AA,American Airlines Inc.,LAS,ORD,1201,1514,8.0,0,12
9,2,3,EV,Atlantic Southeast Airlines,LFT,ATL,1115,503,-6.0,0,11
2,17,2,B6,JetBlue Airways,DTW,BOS,950,632,-13.0,0,9
1,22,4,UA,United Air Lines Inc.,EWR,ATL,1955,746,-6.0,0,19
12,21,1,WN,Southwest Airlines Co.,MCO,PIT,2025,834,-2.0,0,20
10,18,7,WN,Southwest Airlines Co.,14679,11292,2025,853,41.0,1,20
9,12,6,WN,Southwest Airlines Co.,LAX,LAS,925,236,-3.0,0,9
3,10,2,OO,Skywest Airlines Inc.,COS,DEN,821,73,-1.0,0,8
12,26,6,AS,Alaska Airlines Inc.,BUR,SEA,1030,937,-16.0,0,10
3,4,3,MQ,American Eagle Airlines Inc.,SAV,DFW,1728,925,18.0,1,17
8,3,1,B6,JetBlue Airways,MSY,BOS,1630,1368,-3.0,0,16
7,15,3,MQ,American Eagle Airlines Inc.,ORD,LIT,700,552,-2.0,0,7
6,8,1,DL,Delta Air Lines Inc.,JFK,CHS,1643,636,-1.0,0,16
1,10,6,UA,United Air Lines Inc.,SFO,LAX,830,337,0.0,0,8
2,20,5,DL,Delta Air Lines Inc.,PHL,ATL,1915,666,21.0,1,19
1,15,4,OO,Skywest Airlines Inc.,TUS,PHX,1910,110,-4.0,0,19
12,8,2,MQ,American Eagle Airlines Inc.,DFW,SAF,1520,551,-6.0,0,15
12,14,1,DL,Delta Air Lines Inc.,DTW,PIT,2010,201,-5.0,0,20
2,19,4,DL,Delta Air Lines Inc.,ATL,MIA,710,594,0.0,0,7
5,31,7,AS,Alaska Airlines Inc.,ANC,SEA,125,1448,-3.0,0,1
3,14,6,B6,JetBlue Airways,MCO,HPN,1125,972,-5.0,0,11
9,5,6,WN,Southwest Airlines Co.,DCA,DAL,1135,1184,-6.0,0,11
6,21,7,DL,Delta Air Lines Inc.,DTW,SAT,1943,1214,9.0,0,19
6,8,1,OO,Skywest Airlines Inc.,DEN,FAR,1637,627,-2.0,0,16
3,25,3,MQ,American Eagle Airlines Inc.,LRD,DFW,1916,396,35.0,1,19
6,26,5,AS,Alaska Airlines Inc.,SEA,MCI,1840,1489,-2.0,0,18
11,6,5,WN,Southwest Airlines Co.,SFO,LAS,530,414,-6.0,0,5
8,16,7,NK,Spirit Air Lines,BOS,FLL,1745,1237,42.0,1,17
7,21,2,UA,United Air Lines Inc.,SFO,OGG,1745,2338,3.0,0,17
7,27,1,EV,Atlantic Southeast Airlines,AEX,IAH,541,190,-10.0,0,5
7,23,4,OO,Skywest Airlines Inc.,SMF,SLC,1848,532,105.0,1,18
5,8,5,AA,American Airlines Inc.,SJU,JFK,1335,1598,23.0,1,13
10,23,5,AA,American Airlines Inc.,12953,11278,700,214,-1.0,0,7
12,30,3,WN,Southwest Airlines Co.,SAT,HOU,1235,192,29.0,1,12
6,29,1,DL,Delta Air Lines Inc.,BOS,LGA,700,184,-4.0,0,7
7,31,5,AA,American Airlines Inc.,ORD,MIA,1630,1197,14.0,0,16
9,6,7,EV,Atlantic Southeast Airlines,IAH,ISN,1000,1330,-8.0,0,10
12,2,3,DL,Delta Air Lines Inc.,LGA,MSY,1429,1183,-1.0,0,14
12,18,5,NK,Spirit Air Lines,MCO,FLL,2145,177,29.0,1,21
8,21,5,DL,Delta Air Lines Inc.,CRW,ATL,650,363,10.0,0,6
11,8,7,AA,American Airlines Inc.,SJC,PHX,1917,621,-12.0,0,19
9,20,7,OO,Skywest Airlines Inc.,SLC,DEN,1252,391,-7.0,0,12
6,11,4,WN,Southwest Airlines Co.,BNA,FLL,2000,793,57.0,1,20
1,26,1,OO,Skywest Airlines Inc.,DEN,MAF,1005,563,4.0,0,10
6,8,1,WN,Southwest Airlines Co.,MCI,MDW,1510,405,1.0,0,15
12,29,2,WN,Southwest Airlines Co.,PDX,OAK,805,543,20.0,1,8
10,4,7,UA,United Air Lines Inc.,11618,11697,1447,1065,13.0,0,14
9,29,2,OO,Skywest Airlines Inc.,DEN,SGU,1105,517,29.0,1,11
3,15,7,MQ,American Eagle Airlines Inc.,DBQ,ORD,1120,147,-7.0,0,11
4,1,3,OO,Skywest Airlines Inc.,DEN,COD,1948,391,1.0,0,19
4,23,4,EV,Atlantic Southeast Airlines,MEM,EWR,1135,946,-8.0,0,11
3,10,2,US,US Airways Inc.,LGA,CLT,1550,544,-1.0,0,15
2,24,2,MQ,American Eagle Airlines Inc.,JAN,DFW,1009,408,108.0,1,10
4,23,4,US,US Airways Inc.,CLT,MIA,1145,650,-5.0,0,11
10,13,2,UA,United Air Lines Inc.,11292,13930,1814,888,-3.0,0,18
12,30,3,F9,Frontier Airlines Inc.,ORD,TPA,1535,1012,-7.0,0,15
3,20,5,DL,Delta Air Lines Inc.,MSP,BWI,1015,936,7.0,0,10
2,5,4,DL,Delta Air Lines Inc.,BWI,ATL,1900,577,2.0,0,19
5,2,6,VX,Virgin America,SFO,SAN,1520,447,-5.0,0,15
1,6,2,OO,Skywest Airlines Inc.,DTW,MKE,2130,237,118.0,1,21
11,15,7,AA,American Airlines Inc.,CLT,ORD,1750,599,0.0,0,17
7,15,3,EV,Atlantic Southeast Airlines,IAH,MEM,847,468,-5.0,0,8
10,25,7,UA,United Air Lines Inc.,14747,13930,609,1721,-4.0,0,6
8,31,1,MQ,American Eagle Airlines Inc.,TOL,ORD,559,213,-6.0,0,5
5,13,3,OO,Skywest Airlines Inc.,SLC,LGB,1114,588,-3.0,0,11
3,2,1,US,US Airways Inc.,BOS,PHL,830,280,-1.0,0,8
8,26,3,MQ,American Eagle Airlines Inc.,FAR,ORD,1214,557,-8.0,0,12
11,13,5,AA,American Airlines Inc.,DFW,LAS,2050,1055,60.0,1,20
6,2,2,WN,Southwest Airlines Co.,MDW,DSM,2215,306,-4.0,0,22
2,10,2,WN,Southwest Airlines Co.,LAS,SAN,1510,258,14.0,0,15
2,4,3,DL,Delta Air Lines Inc.,LAX,HNL,830,2556,-4.0,0,8
6,22,1,WN,Southwest Airlines Co.,DEN,BDL,1005,1671,1.0,0,10
1,5,1,DL,Delta Air Lines Inc.,ATL,CLT,1355,226,-5.0,0,13
9,26,6,WN,Southwest Airlines Co.,SEA,DAL,1300,1670,8.0,0,13
5,6,3,OO,Skywest Airlines Inc.,SBA,PHX,625,455,-6.0,0,6
